NDate,NTime,MeaValue,Weight,RecNo
2020/9/30 ,18:51:13,43.7  ,A,32287 
2020/9/30 ,18:51:15,43.6  ,A,32288 
2020/9/30 ,18:51:17,43.8  ,A,32289 
2020/9/30 ,18:51:19,43.6  ,A,32290 
2020/9/30 ,18:51:21,43.5  ,A,32291 
2020/9/30 ,18:51:23,43.5  ,A,32292 
2020/9/30 ,18:51:25,43.5  ,A,32293 
2020/9/30 ,18:51:27,43.5  ,A,32294 
2020/9/30 ,18:51:29,43.4  ,A,32295 
2020/9/30 ,18:51:31,43.5  ,A,32296 
2020/9/30 ,18:51:33,43.7  ,A,32297 
2020/9/30 ,18:51:35,43.7  ,A,32298 
2020/9/30 ,18:51:37,43.7  ,A,32299 
2020/9/30 ,18:51:39,43.6  ,A,32300 
2020/9/30 ,18:51:41,43.5  ,A,32301 
2020/9/30 ,18:51:43,43.6  ,A,32302 
2020/9/30 ,18:51:45,43.7  ,A,32303 
2020/9/30 ,18:51:47,43.5  ,A,32304 
2020/9/30 ,18:51:49,43.4  ,A,32305 
2020/9/30 ,18:51:51,43.4  ,A,32306 
2020/9/30 ,18:51:53,43.4  ,A,32307 
2020/9/30 ,18:51:55,43.3  ,A,32308 
2020/9/30 ,18:51:57,43.4  ,A,32309 
2020/9/30 ,18:51:59,43.4  ,A,32310 
2020/9/30 ,18:52:1 ,43.3  ,A,32311 
2020/9/30 ,18:52:3 ,43.4  ,A,32312 
2020/9/30 ,18:52:5 ,45.3  ,A,32313 
2020/9/30 ,18:52:7 ,45.3  ,A,32314 
2020/9/30 ,18:52:9 ,43.4  ,A,32315 
2020/9/30 ,18:52:11,43.4  ,A,32316 
2020/9/30 ,18:52:13,43.3  ,A,32317 
2020/9/30 ,18:52:15,43.4  ,A,32318 
2020/9/30 ,18:52:17,43.4  ,A,32319 
2020/9/30 ,18:52:19,43.4  ,A,32320 
2020/9/30 ,18:52:21,43.5  ,A,32321 
2020/9/30 ,18:52:23,43.3  ,A,32322 
2020/9/30 ,18:52:25,43.4  ,A,32323 
2020/9/30 ,18:52:27,43.3  ,A,32324 
2020/9/30 ,18:52:29,43.4  ,A,32325 
2020/9/30 ,18:52:31,43.5  ,A,32326 
2020/9/30 ,18:52:33,43.2  ,A,32327 
2020/9/30 ,18:52:35,43.3  ,A,32328 
2020/9/30 ,18:52:37,43.3  ,A,32329 
2020/9/30 ,18:52:39,43.3  ,A,32330 
2020/9/30 ,18:52:41,43.5  ,A,32331 
2020/9/30 ,18:52:43,43.8  ,A,32332 
2020/9/30 ,18:52:45,43.8  ,A,32333 
2020/9/30 ,18:52:47,43.7  ,A,32334 
2020/9/30 ,18:52:49,43.4  ,A,32335 
2020/9/30 ,18:52:51,43.5  ,A,32336 
2020/9/30 ,18:52:53,43.4  ,A,32337 
2020/9/30 ,18:52:55,43.5  ,A,32338 
2020/9/30 ,18:52:57,43.5  ,A,32339 
2020/9/30 ,18:53:5 ,43.5  ,A,32340 
2020/9/30 ,18:53:7 ,43.4  ,A,32341 
2020/9/30 ,18:53:9 ,43.5  ,A,32342 
2020/9/30 ,18:53:11,43.5  ,A,32343 
2020/9/30 ,18:53:13,43.6  ,A,32344 
2020/9/30 ,18:53:15,43.6  ,A,32345 
2020/9/30 ,18:53:17,43.3  ,A,32346 
2020/9/30 ,18:53:19,43.5  ,A,32347 
2020/9/30 ,18:53:21,43.8  ,A,32348 
2020/9/30 ,18:53:23,43.6  ,A,32349 
2020/9/30 ,18:53:25,43.5  ,A,32350 
2020/9/30 ,18:53:27,43.5  ,A,32351 
2020/9/30 ,18:53:29,43.5  ,A,32352 
2020/9/30 ,18:53:31,43.9  ,A,32353 
2020/9/30 ,18:53:33,43.6  ,A,32354 
2020/9/30 ,18:53:35,43.7  ,A,32355 
2020/9/30 ,18:53:37,43.6  ,A,32356 
2020/9/30 ,18:53:39,43.7  ,A,32357 
2020/9/30 ,18:53:41,43.6  ,A,32358 
2020/9/30 ,18:53:43,43.6  ,A,32359 
2020/9/30 ,18:53:45,43.6  ,A,32360 
2020/9/30 ,18:53:47,43.5  ,A,32361 
2020/9/30 ,18:53:49,43.5  ,A,32362 
2020/9/30 ,18:53:51,43.6  ,A,32363 
2020/9/30 ,18:53:53,43.5  ,A,32364 
2020/9/30 ,18:53:55,43.5  ,A,32365 
2020/9/30 ,18:53:57,43.5  ,A,32366 
2020/9/30 ,18:53:59,43.6  ,A,32367 
2020/9/30 ,18:54:1 ,43.5  ,A,32368 
2020/9/30 ,18:54:3 ,43.4  ,A,32369 
2020/9/30 ,18:54:5 ,43.5  ,A,32370 
2020/9/30 ,18:54:7 ,43.7  ,A,32371 
2020/9/30 ,18:54:9 ,43.7  ,A,32372 
2020/9/30 ,18:54:11,43.7  ,A,32373 
2020/9/30 ,18:54:13,43.7  ,A,32374 
2020/9/30 ,18:54:15,43.9  ,A,32375 
2020/9/30 ,18:54:17,43.7  ,A,32376 
2020/9/30 ,18:54:19,43.8  ,A,32377 
2020/9/30 ,18:54:21,43.7  ,A,32378 
2020/9/30 ,18:54:23,43.6  ,A,32379 
2020/9/30 ,18:54:25,43.6  ,A,32380 
2020/9/30 ,18:54:27,43.6  ,A,32381 
2020/9/30 ,18:54:29,43.6  ,A,32382 
2020/9/30 ,18:54:31,43.5  ,A,32383 
2020/9/30 ,18:54:33,43.5  ,A,32384 
2020/9/30 ,18:54:35,43.5  ,A,32385 
2020/9/30 ,18:54:37,43.3  ,A,32386 
2020/9/30 ,18:54:39,43.4  ,A,32387 
2020/9/30 ,18:54:41,43.3  ,A,32388 
2020/9/30 ,18:54:43,43.3  ,A,32389 
2020/9/30 ,18:54:45,43.4  ,A,32390 
2020/9/30 ,18:54:47,43.4  ,A,32391 
2020/9/30 ,18:54:49,43.4  ,A,32392 
2020/9/30 ,18:54:51,43.5  ,A,32393 
2020/9/30 ,18:54:53,43.7  ,A,32394 
2020/9/30 ,18:54:55,43.7  ,A,32395 
2020/9/30 ,18:54:57,43.5  ,A,32396 
2020/9/30 ,18:54:59,43.5  ,A,32397 
2020/9/30 ,18:55:1 ,43.5  ,A,32398 
2020/9/30 ,18:55:3 ,43.4  ,A,32399 
2020/9/30 ,18:55:11,43.4  ,A,32400 
2020/9/30 ,18:55:13,43.4  ,A,32401 
2020/9/30 ,18:55:15,43.4  ,A,32402 
2020/9/30 ,18:55:17,43.4  ,A,32403 
2020/9/30 ,18:55:19,43.4  ,A,32404 
2020/9/30 ,18:55:21,43.4  ,A,32405 
2020/9/30 ,18:55:23,43.3  ,A,32406 
2020/9/30 ,18:55:25,43.3  ,A,32407 
2020/9/30 ,18:55:27,43.2  ,A,32408 
2020/9/30 ,18:55:29,43.4  ,A,32409 
2020/9/30 ,18:55:31,43.4  ,A,32410 
2020/9/30 ,18:55:33,43.5  ,A,32411 
2020/9/30 ,18:55:35,43.5  ,A,32412 
2020/9/30 ,18:55:37,43.4  ,A,32413 
2020/9/30 ,18:55:39,43.5  ,A,32414 
2020/9/30 ,18:55:41,43.3  ,A,32415 
2020/9/30 ,18:55:43,44.0  ,A,32416 
2020/9/30 ,18:55:45,43.4  ,A,32417 
2020/9/30 ,18:55:47,43.4  ,A,32418 
2020/9/30 ,18:55:49,43.4  ,A,32419 
2020/9/30 ,18:55:51,43.3  ,A,32420 
2020/9/30 ,18:55:53,43.2  ,A,32421 
2020/9/30 ,18:55:55,43.2  ,A,32422 
2020/9/30 ,18:55:57,43.5  ,A,32423 
2020/9/30 ,18:55:59,43.3  ,A,32424 
2020/9/30 ,18:56:1 ,43.5  ,A,32425 
2020/9/30 ,18:56:3 ,43.5  ,A,32426 
2020/9/30 ,18:56:5 ,43.8  ,A,32427 
2020/9/30 ,18:56:7 ,44.0  ,A,32428 
2020/9/30 ,18:56:9 ,44.0  ,A,32429 
2020/9/30 ,18:56:11,43.4  ,A,32430 
2020/9/30 ,18:56:13,43.4  ,A,32431 
2020/9/30 ,18:56:15,43.3  ,A,32432 
2020/9/30 ,18:56:17,43.3  ,A,32433 
2020/9/30 ,18:56:19,43.4  ,A,32434 
2020/9/30 ,18:56:21,43.3  ,A,32435 
2020/9/30 ,18:56:23,43.5  ,A,32436 
2020/9/30 ,18:56:25,43.3  ,A,32437 
2020/9/30 ,18:56:27,43.4  ,A,32438 
2020/9/30 ,18:56:29,43.5  ,A,32439 
2020/9/30 ,18:56:31,43.5  ,A,32440 
2020/9/30 ,18:56:33,43.5  ,A,32441 
2020/9/30 ,18:56:35,43.5  ,A,32442 
2020/9/30 ,18:56:37,43.6  ,A,32443 
2020/9/30 ,18:56:39,43.6  ,A,32444 
2020/9/30 ,18:56:41,43.5  ,A,32445 
2020/9/30 ,18:56:43,43.4  ,A,32446 
2020/9/30 ,18:56:45,43.3  ,A,32447 
2020/9/30 ,18:56:47,43.3  ,A,32448 
2020/9/30 ,18:56:49,43.5  ,A,32449 
2020/9/30 ,18:56:51,43.4  ,A,32450 
2020/9/30 ,18:56:53,43.3  ,A,32451 
2020/9/30 ,18:56:55,43.2  ,A,32452 
2020/9/30 ,18:56:57,43.6  ,A,32453 
2020/9/30 ,18:56:59,43.4  ,A,32454 
2020/9/30 ,18:57:1 ,43.5  ,A,32455 
2020/9/30 ,18:57:3 ,43.5  ,A,32456 
2020/9/30 ,18:57:5 ,43.3  ,A,32457 
2020/9/30 ,18:57:7 ,43.5  ,A,32458 
2020/9/30 ,18:57:9 ,43.4  ,A,32459 
2020/9/30 ,18:57:17,43.7  ,A,32460 
2020/9/30 ,18:57:19,43.7  ,A,32461 
2020/9/30 ,18:57:21,43.5  ,A,32462 
2020/9/30 ,18:57:23,43.5  ,A,32463 
2020/9/30 ,18:57:25,43.6  ,A,32464 
2020/9/30 ,18:57:27,43.6  ,A,32465 
2020/9/30 ,18:57:29,43.7  ,A,32466 
2020/9/30 ,18:57:31,43.5  ,A,32467 
2020/9/30 ,18:57:33,43.7  ,A,32468 
2020/9/30 ,18:57:35,43.8  ,A,32469 
2020/9/30 ,18:57:37,43.7  ,A,32470 
2020/9/30 ,18:57:39,43.9  ,A,32471 
2020/9/30 ,18:57:41,43.8  ,A,32472 
2020/9/30 ,18:57:43,43.8  ,A,32473 
2020/9/30 ,18:57:45,43.7  ,A,32474 
2020/9/30 ,18:57:47,44.6  ,A,32475 
2020/9/30 ,18:57:49,43.5  ,A,32476 
2020/9/30 ,18:57:51,43.6  ,A,32477 
2020/9/30 ,18:57:53,43.6  ,A,32478 
2020/9/30 ,18:57:55,43.8  ,A,32479 
2020/9/30 ,18:57:57,43.5  ,A,32480 
2020/9/30 ,18:57:59,43.6  ,A,32481 
2020/9/30 ,18:58:1 ,43.6  ,A,32482 
2020/9/30 ,18:58:3 ,43.6  ,A,32483 
2020/9/30 ,18:58:5 ,43.5  ,A,32484 
2020/9/30 ,18:58:7 ,44.0  ,A,32485 
2020/9/30 ,18:58:9 ,43.6  ,A,32486 
2020/9/30 ,18:58:11,43.9  ,A,32487 
2020/9/30 ,18:58:13,43.6  ,A,32488 
2020/9/30 ,18:58:15,43.7  ,A,32489 
2020/9/30 ,18:58:17,43.7  ,A,32490 
2020/9/30 ,18:58:19,43.6  ,A,32491 
2020/9/30 ,18:58:21,43.6  ,A,32492 
2020/9/30 ,18:58:23,43.6  ,A,32493 
2020/9/30 ,18:58:25,43.5  ,A,32494 
2020/9/30 ,18:58:27,43.6  ,A,32495 
2020/9/30 ,18:58:29,43.5  ,A,32496 
2020/9/30 ,18:58:31,43.5  ,A,32497 
2020/9/30 ,18:58:33,43.6  ,A,32498 
2020/9/30 ,18:58:35,43.4  ,A,32499 
2020/9/30 ,18:58:37,43.6  ,A,32500 
2020/9/30 ,18:58:39,43.5  ,A,32501 
2020/9/30 ,18:58:41,43.6  ,A,32502 
2020/9/30 ,18:58:43,43.6  ,A,32503 
2020/9/30 ,18:58:45,43.5  ,A,32504 
2020/9/30 ,18:58:47,43.6  ,A,32505 
2020/9/30 ,18:58:49,43.4  ,A,32506 
2020/9/30 ,18:58:51,43.5  ,A,32507 
2020/9/30 ,18:58:53,43.3  ,A,32508 
2020/9/30 ,18:58:55,43.4  ,A,32509 
2020/9/30 ,18:58:57,43.6  ,A,32510 
2020/9/30 ,18:58:59,43.6  ,A,32511 
2020/9/30 ,18:59:1 ,43.8  ,A,32512 
2020/9/30 ,18:59:3 ,43.6  ,A,32513 
2020/9/30 ,18:59:5 ,43.6  ,A,32514 
2020/9/30 ,18:59:7 ,43.5  ,A,32515 
2020/9/30 ,18:59:9 ,43.7  ,A,32516 
2020/9/30 ,18:59:11,43.6  ,A,32517 
2020/9/30 ,18:59:13,43.5  ,A,32518 
2020/9/30 ,18:59:15,43.6  ,A,32519 
2020/9/30 ,18:59:23,43.7  ,A,32520 
2020/9/30 ,18:59:25,43.6  ,A,32521 
2020/9/30 ,18:59:27,43.5  ,A,32522 
2020/9/30 ,18:59:29,43.3  ,A,32523 
2020/9/30 ,18:59:31,43.5  ,A,32524 
2020/9/30 ,18:59:33,43.4  ,A,32525 
2020/9/30 ,18:59:35,43.7  ,A,32526 
2020/9/30 ,18:59:37,43.7  ,A,32527 
2020/9/30 ,18:59:39,43.4  ,A,32528 
2020/9/30 ,18:59:41,43.7  ,A,32529 
2020/9/30 ,18:59:43,43.7  ,A,32530 
2020/9/30 ,18:59:45,43.7  ,A,32531 
2020/9/30 ,18:59:47,43.6  ,A,32532 
2020/9/30 ,18:59:49,43.6  ,A,32533 
2020/9/30 ,18:59:51,43.5  ,A,32534 
2020/9/30 ,18:59:53,44.1  ,A,32535 
2020/9/30 ,18:59:55,43.5  ,A,32536 
2020/9/30 ,18:59:57,43.6  ,A,32537 
2020/9/30 ,18:59:59,43.5  ,A,32538 
2020/9/30 ,19:0:1  ,43.6  ,A,32539 
2020/9/30 ,19:0:3  ,43.5  ,A,32540 
2020/9/30 ,19:0:5  ,43.7  ,A,32541 
2020/9/30 ,19:0:7  ,43.6  ,A,32542 
2020/9/30 ,19:0:9  ,43.7  ,A,32543 
2020/9/30 ,19:0:11 ,43.6  ,A,32544 
2020/9/30 ,19:0:13 ,43.6  ,A,32545 
2020/9/30 ,19:0:15 ,43.6  ,A,32546 
2020/9/30 ,19:0:17 ,43.6  ,A,32547 
2020/9/30 ,19:0:19 ,43.7  ,A,32548 
2020/9/30 ,19:0:21 ,43.7  ,A,32549 
2020/9/30 ,19:0:23 ,43.6  ,A,32550 
2020/9/30 ,19:0:25 ,43.5  ,A,32551 
2020/9/30 ,19:0:27 ,43.5  ,A,32552 
2020/9/30 ,19:0:29 ,43.5  ,A,32553 
2020/9/30 ,19:0:31 ,43.6  ,A,32554 
2020/9/30 ,19:0:33 ,44.3  ,A,32555 
2020/9/30 ,19:0:35 ,43.8  ,A,32556 
2020/9/30 ,19:0:37 ,43.5  ,A,32557 
2020/9/30 ,19:0:39 ,43.5  ,A,32558 
2020/9/30 ,19:0:41 ,43.5  ,A,32559 
2020/9/30 ,19:0:43 ,43.6  ,A,32560 
2020/9/30 ,19:0:45 ,43.6  ,A,32561 
2020/9/30 ,19:0:47 ,43.7  ,A,32562 
2020/9/30 ,19:0:49 ,43.7  ,A,32563 
2020/9/30 ,19:0:51 ,43.7  ,A,32564 
2020/9/30 ,19:0:53 ,43.7  ,A,32565 
2020/9/30 ,19:0:55 ,43.5  ,A,32566 
2020/9/30 ,19:0:57 ,43.6  ,A,32567 
2020/9/30 ,19:0:59 ,43.4  ,A,32568 
2020/9/30 ,19:1:1  ,43.7  ,A,32569 
2020/9/30 ,19:1:3  ,43.4  ,A,32570 
2020/9/30 ,19:1:5  ,43.5  ,A,32571 
2020/9/30 ,19:1:7  ,43.4  ,A,32572 
2020/9/30 ,19:1:9  ,43.7  ,A,32573 
2020/9/30 ,19:1:11 ,43.7  ,A,32574 
2020/9/30 ,19:1:13 ,43.5  ,A,32575 
2020/9/30 ,19:1:15 ,43.5  ,A,32576 
2020/9/30 ,19:1:17 ,43.4  ,A,32577 
2020/9/30 ,19:1:19 ,43.6  ,A,32578 
2020/9/30 ,19:1:21 ,43.9  ,A,32579 
2020/9/30 ,19:1:29 ,43.6  ,A,32580 
2020/9/30 ,19:1:31 ,43.6  ,A,32581 
2020/9/30 ,19:1:33 ,43.7  ,A,32582 
2020/9/30 ,19:1:35 ,43.7  ,A,32583 
2020/9/30 ,19:1:37 ,43.7  ,A,32584 
2020/9/30 ,19:1:39 ,43.6  ,A,32585 
2020/9/30 ,19:1:41 ,43.5  ,A,32586 
2020/9/30 ,19:1:43 ,43.7  ,A,32587 
2020/9/30 ,19:1:45 ,43.8  ,A,32588 
2020/9/30 ,19:1:47 ,43.7  ,A,32589 
2020/9/30 ,19:1:49 ,43.7  ,A,32590 
2020/9/30 ,19:1:51 ,43.6  ,A,32591 
2020/9/30 ,19:1:53 ,43.8  ,A,32592 
2020/9/30 ,19:1:55 ,43.9  ,A,32593 
2020/9/30 ,19:1:57 ,43.7  ,A,32594 
2020/9/30 ,19:1:59 ,43.6  ,A,32595 
2020/9/30 ,19:2:1  ,43.7  ,A,32596 
2020/9/30 ,19:2:3  ,43.6  ,A,32597 
2020/9/30 ,19:2:5  ,43.6  ,A,32598 
2020/9/30 ,19:2:7  ,43.7  ,A,32599 
2020/9/30 ,19:2:9  ,43.7  ,A,32600 
2020/9/30 ,19:2:11 ,43.6  ,A,32601 
2020/9/30 ,19:2:13 ,43.6  ,A,32602 
2020/9/30 ,19:2:15 ,43.5  ,A,32603 
2020/9/30 ,19:2:17 ,43.5  ,A,32604 
2020/9/30 ,19:2:19 ,43.5  ,A,32605 
2020/9/30 ,19:2:21 ,43.5  ,A,32606 
2020/9/30 ,19:2:23 ,43.7  ,A,32607 
2020/9/30 ,19:2:25 ,43.9  ,A,32608 
2020/9/30 ,19:2:27 ,43.9  ,A,32609 
2020/9/30 ,19:2:29 ,43.7  ,A,32610 
2020/9/30 ,19:2:31 ,43.7  ,A,32611 
2020/9/30 ,19:2:33 ,43.6  ,A,32612 
2020/9/30 ,19:2:35 ,43.9  ,A,32613 
2020/9/30 ,19:2:37 ,43.9  ,A,32614 
2020/9/30 ,19:2:39 ,43.8  ,A,32615 
2020/9/30 ,19:2:41 ,43.7  ,A,32616 
2020/9/30 ,19:2:43 ,43.6  ,A,32617 
2020/9/30 ,19:2:45 ,43.7  ,A,32618 
2020/9/30 ,19:2:47 ,43.7  ,A,32619 
2020/9/30 ,19:2:49 ,43.9  ,A,32620 
2020/9/30 ,19:2:51 ,43.7  ,A,32621 
2020/9/30 ,19:2:53 ,43.5  ,A,32622 
2020/9/30 ,19:2:55 ,43.5  ,A,32623 
2020/9/30 ,19:2:57 ,43.6  ,A,32624 
2020/9/30 ,19:2:59 ,43.6  ,A,32625 
2020/9/30 ,19:3:1  ,43.8  ,A,32626 
2020/9/30 ,19:3:3  ,43.9  ,A,32627 
2020/9/30 ,19:3:5  ,43.8  ,A,32628 
2020/9/30 ,19:3:7  ,43.7  ,A,32629 
2020/9/30 ,19:3:9  ,43.7  ,A,32630 
2020/9/30 ,19:3:11 ,43.8  ,A,32631 
2020/9/30 ,19:3:13 ,43.7  ,A,32632 
2020/9/30 ,19:3:15 ,43.7  ,A,32633 
2020/9/30 ,19:3:17 ,43.5  ,A,32634 
2020/9/30 ,19:3:19 ,43.5  ,A,32635 
2020/9/30 ,19:3:21 ,43.7  ,A,32636 
2020/9/30 ,19:3:23 ,43.7  ,A,32637 
2020/9/30 ,19:3:25 ,43.7  ,A,32638 
2020/9/30 ,19:3:27 ,43.6  ,A,32639 
2020/9/30 ,19:3:35 ,43.7  ,A,32640 
2020/9/30 ,19:3:37 ,43.7  ,A,32641 
2020/9/30 ,19:3:39 ,44.6  ,A,32642 
2020/9/30 ,19:3:41 ,43.6  ,A,32643 
2020/9/30 ,19:3:43 ,43.6  ,A,32644 
2020/9/30 ,19:3:45 ,44.2  ,A,32645 
2020/9/30 ,19:3:47 ,43.5  ,A,32646 
2020/9/30 ,19:3:49 ,43.9  ,A,32647 
2020/9/30 ,19:3:51 ,43.4  ,A,32648 
2020/9/30 ,19:3:53 ,43.8  ,A,32649 
2020/9/30 ,19:3:55 ,43.7  ,A,32650 
2020/9/30 ,19:3:57 ,43.6  ,A,32651 
2020/9/30 ,19:3:59 ,46.7  ,A,32652 
2020/9/30 ,19:4:1  ,43.6  ,A,32653 
2020/9/30 ,19:4:3  ,43.6  ,A,32654 
2020/9/30 ,19:4:5  ,43.6  ,A,32655 
2020/9/30 ,19:4:7  ,43.8  ,A,32656 
2020/9/30 ,19:4:9  ,43.7  ,A,32657 
2020/9/30 ,19:4:11 ,43.7  ,A,32658 
2020/9/30 ,19:4:13 ,43.8  ,A,32659 
2020/9/30 ,19:4:15 ,43.5  ,A,32660 
2020/9/30 ,19:4:17 ,43.5  ,A,32661 
2020/9/30 ,19:4:19 ,43.5  ,A,32662 
2020/9/30 ,19:4:21 ,43.6  ,A,32663 
2020/9/30 ,19:4:23 ,43.6  ,A,32664 
2020/9/30 ,19:4:25 ,43.6  ,A,32665 
2020/9/30 ,19:4:27 ,43.7  ,A,32666 
2020/9/30 ,19:4:29 ,43.7  ,A,32667 
2020/9/30 ,19:4:31 ,43.6  ,A,32668 
2020/9/30 ,19:4:33 ,44.0  ,A,32669 
2020/9/30 ,19:4:35 ,43.8  ,A,32670 
2020/9/30 ,19:4:37 ,43.8  ,A,32671 
2020/9/30 ,19:4:39 ,43.7  ,A,32672 
2020/9/30 ,19:4:41 ,43.6  ,A,32673 
2020/9/30 ,19:4:43 ,43.5  ,A,32674 
2020/9/30 ,19:4:45 ,43.5  ,A,32675 
2020/9/30 ,19:4:47 ,43.4  ,A,32676 
2020/9/30 ,19:4:49 ,43.6  ,A,32677 
2020/9/30 ,19:4:51 ,43.6  ,A,32678 
2020/9/30 ,19:4:53 ,43.8  ,A,32679 
2020/9/30 ,19:4:55 ,43.8  ,A,32680 
2020/9/30 ,19:4:57 ,43.6  ,A,32681 
2020/9/30 ,19:4:59 ,43.6  ,A,32682 
2020/9/30 ,19:5:1  ,43.6  ,A,32683 
2020/9/30 ,19:5:3  ,43.7  ,A,32684 
2020/9/30 ,19:5:5  ,49.8  ,A,32685 
2020/9/30 ,19:5:7  ,49.8  ,A,32686 
2020/9/30 ,19:5:9  ,43.9  ,A,32687 
2020/9/30 ,19:5:11 ,43.5  ,A,32688 
2020/9/30 ,19:5:13 ,43.7  ,A,32689 
2020/9/30 ,19:5:15 ,43.8  ,A,32690 
2020/9/30 ,19:5:17 ,43.6  ,A,32691 
2020/9/30 ,19:5:19 ,43.7  ,A,32692 
2020/9/30 ,19:5:21 ,43.7  ,A,32693 
2020/9/30 ,19:5:23 ,43.6  ,A,32694 
2020/9/30 ,19:5:25 ,43.6  ,A,32695 
2020/9/30 ,19:5:27 ,46.1  ,A,32696 
2020/9/30 ,19:5:29 ,49.1  ,A,32697 
2020/9/30 ,19:5:31 ,43.5  ,A,32698 
2020/9/30 ,19:5:33 ,43.8  ,A,32699 
2020/9/30 ,19:5:41 ,43.8  ,A,32700 
2020/9/30 ,19:5:43 ,43.6  ,A,32701 
2020/9/30 ,19:5:45 ,43.6  ,A,32702 
2020/9/30 ,19:5:47 ,43.5  ,A,32703 
2020/9/30 ,19:5:49 ,43.6  ,A,32704 
2020/9/30 ,19:5:51 ,43.7  ,A,32705 
2020/9/30 ,19:5:53 ,43.6  ,A,32706 
2020/9/30 ,19:5:55 ,44.6  ,A,32707 
2020/9/30 ,19:5:57 ,43.7  ,A,32708 
2020/9/30 ,19:5:59 ,43.6  ,A,32709 
2020/9/30 ,19:6:1  ,43.8  ,A,32710 
2020/9/30 ,19:6:3  ,43.7  ,A,32711 
2020/9/30 ,19:6:5  ,43.6  ,A,32712 
2020/9/30 ,19:6:7  ,43.4  ,A,32713 
2020/9/30 ,19:6:9  ,43.4  ,A,32714 
2020/9/30 ,19:6:11 ,43.5  ,A,32715 
2020/9/30 ,19:6:13 ,43.5  ,A,32716 
2020/9/30 ,19:6:15 ,43.4  ,A,32717 
2020/9/30 ,19:6:17 ,43.4  ,A,32718 
2020/9/30 ,19:6:19 ,43.5  ,A,32719 
2020/9/30 ,19:6:21 ,43.4  ,A,32720 
2020/9/30 ,19:6:23 ,43.5  ,A,32721 
2020/9/30 ,19:6:25 ,43.6  ,A,32722 
2020/9/30 ,19:6:27 ,43.5  ,A,32723 
2020/9/30 ,19:6:29 ,43.5  ,A,32724 
2020/9/30 ,19:6:31 ,43.7  ,A,32725 
2020/9/30 ,19:6:33 ,43.7  ,A,32726 
2020/9/30 ,19:6:35 ,43.5  ,A,32727 
2020/9/30 ,19:6:37 ,43.6  ,A,32728 
2020/9/30 ,19:6:39 ,43.6  ,A,32729 
2020/9/30 ,19:6:41 ,43.5  ,A,32730 
2020/9/30 ,19:6:43 ,43.6  ,A,32731 
2020/9/30 ,19:6:45 ,43.5  ,A,32732 
2020/9/30 ,19:6:47 ,43.6  ,A,32733 
2020/9/30 ,19:6:49 ,43.6  ,A,32734 
2020/9/30 ,19:6:51 ,43.6  ,A,32735 
2020/9/30 ,19:6:53 ,43.5  ,A,32736 
2020/9/30 ,19:6:55 ,43.5  ,A,32737 
2020/9/30 ,19:6:57 ,43.4  ,A,32738 
2020/9/30 ,19:6:59 ,43.6  ,A,32739 
2020/9/30 ,19:7:1  ,43.6  ,A,32740 
2020/9/30 ,19:7:3  ,43.6  ,A,32741 
2020/9/30 ,19:7:5  ,43.7  ,A,32742 
2020/9/30 ,19:7:7  ,43.6  ,A,32743 
2020/9/30 ,19:7:9  ,43.7  ,A,32744 
2020/9/30 ,19:7:11 ,43.7  ,A,32745 
2020/9/30 ,19:7:13 ,43.8  ,A,32746 
2020/9/30 ,19:7:15 ,43.6  ,A,32747 
2020/9/30 ,19:7:17 ,43.5  ,A,32748 
2020/9/30 ,19:7:19 ,43.7  ,A,32749 
2020/9/30 ,19:7:21 ,43.7  ,A,32750 
2020/9/30 ,19:7:23 ,43.6  ,A,32751 
2020/9/30 ,19:7:25 ,43.7  ,A,32752 
2020/9/30 ,19:7:27 ,43.7  ,A,32753 
2020/9/30 ,19:7:29 ,43.6  ,A,32754 
2020/9/30 ,19:7:31 ,43.5  ,A,32755 
2020/9/30 ,19:7:33 ,43.5  ,A,32756 
2020/9/30 ,19:7:35 ,43.5  ,A,32757 
2020/9/30 ,19:7:37 ,43.5  ,A,32758 
2020/9/30 ,19:7:39 ,43.4  ,A,32759 
2020/9/30 ,19:7:47 ,43.4  ,A,32760 
2020/9/30 ,19:7:49 ,43.6  ,A,32761 
2020/9/30 ,19:7:51 ,43.4  ,A,32762 
2020/9/30 ,19:7:53 ,43.4  ,A,32763 
2020/9/30 ,19:7:55 ,43.4  ,A,32764 
2020/9/30 ,19:7:57 ,43.5  ,A,32765 
2020/9/30 ,19:7:59 ,43.6  ,A,32766 
2020/9/30 ,19:8:1  ,43.7  ,A,32767 
2020/9/30 ,19:8:3  ,43.7  ,A,32768 
2020/9/30 ,19:8:5  ,43.6  ,A,32769 
2020/9/30 ,19:8:7  ,43.6  ,A,32770 
2020/9/30 ,19:8:9  ,43.6  ,A,32771 
2020/9/30 ,19:8:11 ,43.6  ,A,32772 
2020/9/30 ,19:8:13 ,43.6  ,A,32773 
2020/9/30 ,19:8:15 ,43.8  ,A,32774 
2020/9/30 ,19:8:17 ,43.5  ,A,32775 
2020/9/30 ,19:8:19 ,43.4  ,A,32776 
2020/9/30 ,19:8:21 ,43.7  ,A,32777 
2020/9/30 ,19:8:23 ,43.7  ,A,32778 
2020/9/30 ,19:8:25 ,43.7  ,A,32779 
2020/9/30 ,19:8:27 ,43.5  ,A,32780 
2020/9/30 ,19:8:29 ,43.5  ,A,32781 
2020/9/30 ,19:8:31 ,43.3  ,A,32782 
